baseMean	log2FoldChange	lfcSE	pvalue	padj
C6orf47-AS1	0	NA	NA	NA	NA
AL662899.1	0.474448216936751	-0.248065020902653	0.928178814941161	0.454435439205933	NA
AL662899.4	0	NA	NA	NA	NA
AL662899.3	0	NA	NA	NA	NA
MIR4646	0	NA	NA	NA	NA
LY6G6F	0	NA	NA	NA	NA
LY6G6F-LY6G6D	0	NA	NA	NA	NA
LY6G6E	0	NA	NA	NA	NA
LY6G6D	0	NA	NA	NA	NA
SAPCD1-AS1	0.904508509520621	-0.0640738086816977	0.835133561956592	0.844518792058853	NA
AL671762.1	0	NA	NA	NA	NA
SNORD52	0	NA	NA	NA	NA
AL645922.1	0	NA	NA	NA	NA
C2-AS1	0.294170090678336	-0.135619466751854	0.905958988297885	0.707991114343039	NA
MIR1236	0	NA	NA	NA	NA
C4A-AS1	0	NA	NA	NA	NA
CYP21A1P	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
TNXA	0	NA	NA	NA	NA
STK19B	0	NA	NA	NA	NA
C4B-AS1	0	NA	NA	NA	NA
CYP21A2	0	NA	NA	NA	NA
RNA5SP206	0	NA	NA	NA	NA
AL662884.2	0	NA	NA	NA	NA
AL662884.4	0	NA	NA	NA	NA
MIR6721	0	NA	NA	NA	NA
MIR6833	0	NA	NA	NA	NA
AL662884.1	0	NA	NA	NA	NA
TSBP1-AS1	0.520308949909095	-0.224374973167798	0.923783673484346	0.467635190743816	NA
TSBP1	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
RNU6-603P	0	NA	NA	NA	NA
BTNL2	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
HLA-DRA	0.402822009019978	0.228357618551159	0.925336305113285	0.432847257212939	NA
HLA-DRB9	0	NA	NA	NA	NA
HLA-DRB5	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
RNU1-61P	0	NA	NA	NA	NA
HLA-DRB6	0	NA	NA	NA	NA
HLA-DRB1	0.517762342597415	0.170637312328913	0.882513454877745	0.579374496079715	NA
HLA-DQA1	0	NA	NA	NA	NA
HLA-DQB1	0	NA	NA	NA	NA
HLA-DQB1-AS1	0	NA	NA	NA	NA
MTCO3P1	0	NA	NA	NA	NA
AL662789.1	0	NA	NA	NA	NA
HLA-DQB3	0	NA	NA	NA	NA
HLA-DQA2	0	NA	NA	NA	NA
MIR3135B	0	NA	NA	NA	NA
HLA-DQB2	0	NA	NA	NA	NA
AL669918.1	0	NA	NA	NA	NA
PPP1R2P1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL645941.2	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL645941.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL645941.3	0	NA	NA	NA	NA
HLA-DPA1	0	NA	NA	NA	NA
HLA-DPB1	0	NA	NA	NA	NA
RPL32P1	0	NA	NA	NA	NA
HLA-DPA2	0	NA	NA	NA	NA
COL11A2P1	0	NA	NA	NA	NA
HLA-DPB2	0	NA	NA	NA	NA
HLA-DPA3	0	NA	NA	NA	NA
HCG24	0	NA	NA	NA	NA
MIR219A1	0.844405189637658	0.121883580800486	0.855191585142034	0.683941321256687	NA
ZNF70P1	0	NA	NA	NA	NA
HTATSF1P1	0	NA	NA	NA	NA
MIR6873	0	NA	NA	NA	NA
MIR6834	0	NA	NA	NA	NA
SMIM40	0	NA	NA	NA	NA
MYL8P	0	NA	NA	NA	NA
RPL35AP4	0.294170090678336	-0.135619466751854	0.905958988297885	0.707991114343039	NA
RPL12P1	0.71577707572783	0.279148066424336	0.907301186318425	0.389606241188998	NA
SYNGAP1-AS1	0.394507390778464	-0.206745920106525	0.917173443955904	0.545753889803354	NA
MIR5004	0	NA	NA	NA	NA
GGNBP1	0.69119865923378	0.0790213441295534	0.846057263683282	0.793434782090145	NA
RN7SL26P	0	NA	NA	NA	NA
Z93017.1	0	NA	NA	NA	NA
LINC00336	0.294170090678336	-0.135619466751854	0.905958988297885	0.707991114343039	NA
MIR3934	0	NA	NA	NA	NA
IP6K3	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
MLN	0	NA	NA	NA	NA
AL138889.3	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
LINC01016	0	NA	NA	NA	NA
AL138889.2	0	NA	NA	NA	NA
AL138889.1	0	NA	NA	NA	NA
MIR7159	0	NA	NA	NA	NA
MIR1275	0	NA	NA	NA	NA
GRM4	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
KRT18P9	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
CYCSP55	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RPL35P2	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
RPS10-NUDT3	0	NA	NA	NA	NA
IFITM3P3	0.784248441803501	0.51700265882398	1.06772372348127	0.134687389579443	NA
RPL7P25	0.665175432536758	0.259762350409283	0.901633111426156	0.420311017293649	NA
RN7SL200P	0	NA	NA	NA	NA
AL031577.1	0	NA	NA	NA	NA
AL451165.1	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AL139100.1	0	NA	NA	NA	NA
RNY3P15	0	NA	NA	NA	NA
TCP11	0	NA	NA	NA	NA
Z97832.1	0	NA	NA	NA	NA
AL022721.1	0	NA	NA	NA	NA
AL033519.4	0.283748999753236	0.0402979127341121	0.879233406493516	0.877265841105416	NA
AL033519.2	0	NA	NA	NA	NA
AL033519.5	0	NA	NA	NA	NA
AL033519.1	0	NA	NA	NA	NA
MIR5690	0	NA	NA	NA	NA
AL157823.2	0.761002745484503	-0.168430652082705	0.865976857271001	0.566146727704651	NA
ARMC12	0.798103152306976	-0.20441288687002	0.874891272023621	0.520065080288283	NA
AL157823.1	0.742902099533561	0.0329380042221848	0.851559722848556	0.905556413191472	NA
CLPSL2	0	NA	NA	NA	NA
CLPSL1	0.50393306162864	-0.0636547959616197	0.863245212636801	0.848846821360801	NA
CLPS	0	NA	NA	NA	NA
DPRXP2	0	NA	NA	NA	NA
ETV7-AS1	0	NA	NA	NA	NA
PXT1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RN7SL502P	0.965859288236968	-0.0858246636179914	0.826758215370841	0.80246627889875	NA
RN7SL748P	0.320521361975533	-0.165737334761015	0.908787865736251	0.653083846008603	NA
MIR3925	0	NA	NA	NA	NA
RNU1-88P	0	NA	NA	NA	NA
AL121715.1	0	NA	NA	NA	NA
PANDAR	0	NA	NA	NA	NA
LAP3P2	0	NA	NA	NA	NA
DINOL	0	NA	NA	NA	NA
RAB44	0.430834045092404	-0.0362080410004163	0.864096802174224	0.931065715908845	NA
Z85996.1	0	NA	NA	NA	NA
Z85996.2	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
Z85996.3	0	NA	NA	NA	NA
AL122034.1	0	NA	NA	NA	NA
RPL12P2	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AL353579.1	0	NA	NA	NA	NA
AL096712.1	0.722569618486978	0.28150183250877	0.908000662753127	0.386021331478606	NA
RN7SL273P	0	NA	NA	NA	NA
LINC02520	0	NA	NA	NA	NA
AL353597.2	0	NA	NA	NA	NA
AL353597.1	0	NA	NA	NA	NA
MIR4462	0	NA	NA	NA	NA
AL353597.3	0	NA	NA	NA	NA
MDGA1	0.618099642697543	0.100333142597119	0.85719016891504	0.737661289901243	NA
AL121574.1	0.668281007514958	-0.391555385082207	0.981119001124831	0.266299075500651	NA
RN7SL285P	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RNVU1-33	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL589655.1	0	NA	NA	NA	NA
AL033518.1	0	NA	NA	NA	NA
BTBD9-AS1	0	NA	NA	NA	NA
AL079341.1	0	NA	NA	NA	NA
AL391415.1	0	NA	NA	NA	NA
RN7SL465P	0	NA	NA	NA	NA
AL035555.2	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL035555.1	0	NA	NA	NA	NA
DNAH8-AS1	0	NA	NA	NA	NA
AL034345.1	0	NA	NA	NA	NA
AL035690.1	0	NA	NA	NA	NA
GLP1R	0	NA	NA	NA	NA
KCNK17	0	NA	NA	NA	NA
KCNK16	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
KIF6	0	NA	NA	NA	NA
AL136087.1	0	NA	NA	NA	NA
E2F4P1	0	NA	NA	NA	NA
RNU1-54P	0	NA	NA	NA	NA
DAAM2	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL592158.1	0	NA	NA	NA	NA
DAAM2-AS1	0	NA	NA	NA	NA
TUBBP9	0	NA	NA	NA	NA
AL139275.2	0	NA	NA	NA	NA
TDRG1	0	NA	NA	NA	NA
LINC00951	0	NA	NA	NA	NA
AL139275.1	0	NA	NA	NA	NA
LRFN2	0	NA	NA	NA	NA
RNU6-250P	0	NA	NA	NA	NA
AL359475.1	0	NA	NA	NA	NA
AL033380.1	0	NA	NA	NA	NA
AL583854.1	0	NA	NA	NA	NA
TREML1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
TREM2	0	NA	NA	NA	NA
TREML4	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
RNA5SP207	0	NA	NA	NA	NA
TREML5P	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
AL391903.2	0	NA	NA	NA	NA
AL391903.3	0	NA	NA	NA	NA
TREM1	0.762852865567045	0.44547212719331	1.02411677046949	0.163773030584986	NA
AL391903.1	0	NA	NA	NA	NA
RNU6-643P	0	NA	NA	NA	NA
AL672212.1	0	NA	NA	NA	NA
NCR2	0	NA	NA	NA	NA
AL136967.1	0	NA	NA	NA	NA
AL136967.2	0	NA	NA	NA	NA
MIR4641	0	NA	NA	NA	NA
NPM1P51	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL035588.1	0.520422209667256	-0.0545407051136105	0.864160816581497	0.8353910809513	NA
AL365205.4	0	NA	NA	NA	NA
TOMM6	0	NA	NA	NA	NA
AL365205.3	0	NA	NA	NA	NA
AL365205.2	0	NA	NA	NA	NA
AL160163.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL160163.1	0	NA	NA	NA	NA
RNU6-761P	0	NA	NA	NA	NA
AL513008.1	0	NA	NA	NA	NA
AL096814.1	0	NA	NA	NA	NA
GUCA1A	0	NA	NA	NA	NA
AL591473.1	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
RNU6-890P	0.579441165913938	0.329856949799012	0.962302353660799	0.269459911260801	NA
ATP6V0CP3	0	NA	NA	NA	NA
AL035587.3	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
PTCRA	0	NA	NA	NA	NA
RN7SL403P	0.93939475718161	-0.28891950193852	0.886106887270257	0.394032317809652	NA
AL355385.2	0	NA	NA	NA	NA
AL133375.1	0	NA	NA	NA	NA
SLC22A7	0	NA	NA	NA	NA
CRIP3	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL583834.1	0.826863511353234	0.183337055637301	0.854323805171297	0.579706519983487	NA
RPS2P28	0.420858662075662	-0.244056689095063	0.924325049390776	0.490830872578225	NA
AL590383.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL359813.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL359813.2	0	NA	NA	NA	NA
MIR6780B	0	NA	NA	NA	NA
RNU6-1113P	0	NA	NA	NA	NA
AL355802.2	0.457185316389601	-0.0452798125642406	0.863608741355369	0.904668481756148	NA
AL136131.1	0	NA	NA	NA	NA
AL136131.2	0	NA	NA	NA	NA
AL136131.3	0	NA	NA	NA	NA
AL157371.2	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
LINC02537	0	NA	NA	NA	NA
AL157371.1	0	NA	NA	NA	NA
AL109615.1	0.503159309120107	0.16503919039836	0.881679090164658	0.59231795496218	NA
CAPN11	0.52119596217579	-0.304470860455617	0.943764986648505	0.380634311377849	NA
RN7SL811P	0	NA	NA	NA	NA
MYMX	0	NA	NA	NA	NA
MIR4647	0	NA	NA	NA	NA
TMEM151B	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
TCTE1	0.850918954659532	-0.0380757006962691	0.828801627750899	0.909195296235975	NA
SPATS1	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
MIR4642	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL136140.1	0	NA	NA	NA	NA
AL136140.2	0	NA	NA	NA	NA
AL133334.1	0	NA	NA	NA	NA
NUDT19P4	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AL138880.2	0	NA	NA	NA	NA
RBM22P4	0	NA	NA	NA	NA
AL138880.1	0	NA	NA	NA	NA
MIR586	0	NA	NA	NA	NA
RUNX2-AS1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RNU6-754P	0	NA	NA	NA	NA
ACTG1P9	0.722569618486978	0.28150183250877	0.908000662753127	0.386021331478606	NA
AL359633.1	0	NA	NA	NA	NA
AL035670.1	0	NA	NA	NA	NA
AL591242.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
ANKRD66	0.481763732883651	0.157119819881647	0.880618383871432	0.611013940397161	NA
AL161618.1	0	NA	NA	NA	NA
ADGRF5-AS1	0	NA	NA	NA	NA
B3GNTL1P2	0	NA	NA	NA	NA
AL355353.1	0	NA	NA	NA	NA
AL358178.1	0.445437078569712	-0.0313741077937617	0.863117099591872	0.930201879383417	NA
AL356421.2	0	NA	NA	NA	NA
AL356421.1	0	NA	NA	NA	NA
OPN5	0	NA	NA	NA	NA
RNU1-105P	0	NA	NA	NA	NA
PTCHD4	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL353138.1	0	NA	NA	NA	NA
HNRNPA3P4	0.430834045092404	-0.0362080410004163	0.864096802174224	0.931065715908845	NA
RBMXP1	0	NA	NA	NA	NA
FO393412.1	0	NA	NA	NA	NA
AL391538.1	0	NA	NA	NA	NA
AL022099.1	0	NA	NA	NA	NA
AL589994.1	0	NA	NA	NA	NA
AL589994.2	0	NA	NA	NA	NA
FO393413.1	0	NA	NA	NA	NA
RNU7-65P	0	NA	NA	NA	NA
GLYATL3	0.356848016289473	0.0135409175034989	0.873908012344	0.867151518568792	NA
CYP2AC1P	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
RHAG	0	NA	NA	NA	NA
CRISP2	0	NA	NA	NA	NA
AL121974.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL121950.1	0	NA	NA	NA	NA
CRISP3	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AL359458.1	0	NA	NA	NA	NA
CRISP1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
DEFB133	0	NA	NA	NA	NA
DEFB114	0	NA	NA	NA	NA
DEFB113	0	NA	NA	NA	NA
DEFB110	0	NA	NA	NA	NA
DEFB112	0	NA	NA	NA	NA
AL138826.1	0.586233708673086	0.332853411457912	0.963587211489104	0.265761189656544	NA
AL132799.1	0	NA	NA	NA	NA
AL360175.1	0	NA	NA	NA	NA
AL135908.1	0	NA	NA	NA	NA
TFAP2D	0	NA	NA	NA	NA
TFAP2B	0	NA	NA	NA	NA
AL049693.1	0	NA	NA	NA	NA
AL158050.2	0	NA	NA	NA	NA
AL365219.1	0	NA	NA	NA	NA
AL445529.1	0	NA	NA	NA	NA
AL355997.1	0	NA	NA	NA	NA
RN7SL580P	0	NA	NA	NA	NA
MIR206	0	NA	NA	NA	NA
LINCMD1	0	NA	NA	NA	NA
MIR133B	0	NA	NA	NA	NA
IL17A	0	NA	NA	NA	NA
IL17F	0	NA	NA	NA	NA
SLC25A20P1	0	NA	NA	NA	NA
AL109918.2	0	NA	NA	NA	NA
GSTA8P	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
SREK1IP1P2	0	NA	NA	NA	NA
GSTA7P	0	NA	NA	NA	NA
GSTA12P	0	NA	NA	NA	NA
GSTA6P	0	NA	NA	NA	NA
GSTA5	0	NA	NA	NA	NA
GSTA11P	0	NA	NA	NA	NA
GSTA10P	0.298352033230544	0.0457288970454285	0.878883043802148	0.87503452632974	NA
GSTA9P	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL121969.1	0	NA	NA	NA	NA
AL162581.1	0	NA	NA	NA	NA
RN7SK	0	NA	NA	NA	NA
RN7SL244P	0	NA	NA	NA	NA
AL512347.1	0	NA	NA	NA	NA
GCM1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RNU6-464P	0	NA	NA	NA	NA
SOD1P1	0	NA	NA	NA	NA
AL512378.1	0	NA	NA	NA	NA
RNU1-136P	0	NA	NA	NA	NA
ELOVL5	0.564510087836454	0.150432790849374	0.874452925345723	0.569848841797219	NA
MIR5685	0	NA	NA	NA	NA
RPS16P5	0	NA	NA	NA	NA
AL034374.1	0	NA	NA	NA	NA
RPL31P28	0.650244354459275	0.0831246821989108	0.847802760052173	0.783947529390311	NA
RPL31P33	0	NA	NA	NA	NA
AL591034.1	0.701174042250522	0.299649094008042	0.909021473061824	0.375099340291103	NA
AL591034.2	0	NA	NA	NA	NA
RN7SKP256	0	NA	NA	NA	NA
NANOGP3	0	NA	NA	NA	NA
MLIP-AS1	0	NA	NA	NA	NA
ERHP2	0.496366766360959	0.146769465836724	0.883081996095131	0.620395212767285	NA
AL359380.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AL589946.1	0	NA	NA	NA	NA
CLNS1AP1	0.402822009019978	0.228357618551159	0.925336305113285	0.432847257212939	NA
RPL10P10	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
KRASP1	0.298352033230544	0.0457288970454285	0.878883043802148	0.87503452632974	NA
RNU6-1023P	0	NA	NA	NA	NA
AL049555.1	0	NA	NA	NA	NA
HCRTR2	0	NA	NA	NA	NA
GFRAL	0	NA	NA	NA	NA
HMGCLL1	0	NA	NA	NA	NA
AL590290.1	0	NA	NA	NA	NA
BMP5	0	NA	NA	NA	NA
NPM1P36	0	NA	NA	NA	NA
DHFRP6	0	NA	NA	NA	NA
AL031779.1	0	NA	NA	NA	NA
RCC2P7	0.778593690631829	-0.216181253237222	0.875554946628863	0.506924106593332	NA
DST-AS1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RNU6-626P	0	NA	NA	NA	NA
BEND6	0	NA	NA	NA	NA
OSTCP6	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
MRPL30P1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
MIR548U	0	NA	NA	NA	NA
FO680682.1	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
AL021368.3	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AL021368.5	0	NA	NA	NA	NA
AL021368.1	0	NA	NA	NA	NA
GUSBP4	0.957684758439866	0.379804381274579	0.929203842079471	0.243640601437607	NA
AL021368.4	0	NA	NA	NA	NA
POM121L14P	0	NA	NA	NA	NA
AL445250.1	0.347759645539425	-0.186770329826616	0.912949375547859	0.596761497058607	NA
GAPDHP15	0	NA	NA	NA	NA
AL390237.1	0	NA	NA	NA	NA
RBBP4P4	0.831296233226223	-0.233758155414566	0.879260438681535	0.475103601612845	NA
AL603755.1	0	NA	NA	NA	NA
AC244258.1	0.445437078569712	-0.0313741077937617	0.863117099591872	0.930201879383417	NA
GAPDHP41	0	NA	NA	NA	NA
AL590227.1	0	NA	NA	NA	NA
AL512427.2	0	NA	NA	NA	NA
AL512427.1	0	NA	NA	NA	NA
RBBP4P3	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL356131.1	0	NA	NA	NA	NA
MTRNR2L9	0	NA	NA	NA	NA
KHDRBS2-OT1	0	NA	NA	NA	NA
KHDRBS2	0	NA	NA	NA	NA
AL355347.1	0	NA	NA	NA	NA
DHFRP5	0	NA	NA	NA	NA
AL355375.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AL355375.2	0	NA	NA	NA	NA
AL450346.1	0	NA	NA	NA	NA
SPTLC1P3	0	NA	NA	NA	NA
AL450346.2	0	NA	NA	NA	NA
LGSN	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
AL121949.3	0	NA	NA	NA	NA
AL121949.2	0	NA	NA	NA	NA
AL121949.1	0	NA	NA	NA	NA
EEF1B2P5	0	NA	NA	NA	NA
RPL7AP34	0.298352033230544	0.0457288970454285	0.878883043802148	0.87503452632974	NA
AL513043.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL354719.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
GCNT1P4	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL357375.1	0	NA	NA	NA	NA
HNRNPDP2	0	NA	NA	NA	NA
AL355357.1	0	NA	NA	NA	NA
AL365217.1	0.907083115248795	0.278863681733904	0.904849156612199	0.320059044774267	NA
SLC25A51P1	0	NA	NA	NA	NA
NUFIP1P1	0.520422209667256	-0.0545407051136105	0.864160816581497	0.8353910809513	NA
AL450336.1	0	NA	NA	NA	NA
RNU7-66P	0	NA	NA	NA	NA
AL591004.1	0	NA	NA	NA	NA
AL365503.1	0	NA	NA	NA	NA
RNA5SP208	0	NA	NA	NA	NA
RNU6-280P	0	NA	NA	NA	NA
AL049860.1	0	NA	NA	NA	NA
AL713998.1	0	NA	NA	NA	NA
AL713998.3	0	NA	NA	NA	NA
AL713998.4	0	NA	NA	NA	NA
AL713998.2	0	NA	NA	NA	NA
AL646090.2	0	NA	NA	NA	NA
AL646090.1	0	NA	NA	NA	NA
AL593844.1	0	NA	NA	NA	NA
LINC02549	0	NA	NA	NA	NA
AL606923.2	0	NA	NA	NA	NA
AL606923.1	0	NA	NA	NA	NA
AL391807.1	0	NA	NA	NA	NA
ADGRB3	0	NA	NA	NA	NA
GAPDHP42	0.762852865567045	0.44547212719331	1.02411677046949	0.163773030584986	NA
COL19A1	0	NA	NA	NA	NA
RPL37P15	0	NA	NA	NA	NA
AL160262.1	0	NA	NA	NA	NA
AL080275.1	0.593521226203493	-0.0906831693564325	0.8595684745622	0.74525385669779	NA
AL365226.1	0.420084909567128	-0.00367342209032676	0.86793847533432	0.983089345433174	NA
FAM135A-AS1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RNU7-48P	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
AL583856.2	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
SLC25A6P6	0	NA	NA	NA	NA
AL354943.1	0	NA	NA	NA	NA
NDUFAB1P1	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
AL096709.2	0	NA	NA	NA	NA
BECN1P2	0	NA	NA	NA	NA
AL096709.1	0	NA	NA	NA	NA
RNU6-411P	0	NA	NA	NA	NA
AL589935.1	0	NA	NA	NA	NA
AL589935.3	0	NA	NA	NA	NA
AL589935.2	0	NA	NA	NA	NA
AL136164.2	0	NA	NA	NA	NA
AL136164.1	0	NA	NA	NA	NA
LINC00472	0.624666835670611	-0.114425089703815	0.868638512867245	0.701216069029066	NA
MIR30C2	0	NA	NA	NA	NA
AL136164.3	0	NA	NA	NA	NA
MIR30A	0	NA	NA	NA	NA
LINC01626	0	NA	NA	NA	NA
AL035467.2	0	NA	NA	NA	NA
AL035467.1	0	NA	NA	NA	NA
RNU4-66P	0	NA	NA	NA	NA
AL035633.1	0	NA	NA	NA	NA
FO393414.2	0	NA	NA	NA	NA
FO393414.1	0	NA	NA	NA	NA
FO393414.3	0	NA	NA	NA	NA
KCNQ5	0	NA	NA	NA	NA
KCNQ5-IT1	0	NA	NA	NA	NA
MIR4282	0	NA	NA	NA	NA
KNOP1P4	0	NA	NA	NA	NA
PGAM1P10	0	NA	NA	NA	NA
KCNQ5-AS1	0	NA	NA	NA	NA
RBPMS2P1	0.366823399306215	0.1830002336757	0.916074493345717	0.503153634499959	NA
KHDC1P1	0	NA	NA	NA	NA
AL365232.1	0	NA	NA	NA	NA
KHDC1L	0	NA	NA	NA	NA
KHDC1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AC019205.1	0.39602946626083	0.195312535841023	0.918810207456383	0.473741005623803	NA
RPSAP41	0	NA	NA	NA	NA
EIF3EP1	0	NA	NA	NA	NA
SDCBP2P1	0	NA	NA	NA	NA
PAICSP3	0	NA	NA	NA	NA
DPPA5	0	NA	NA	NA	NA
KHDC3L	0	NA	NA	NA	NA
OOEP	0	NA	NA	NA	NA
OOEP-AS1	0	NA	NA	NA	NA
RPS6P8	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
DDX43	0.82368067109564	-0.00764021253595511	0.82688502551922	0.982045742525903	NA
RNU6-975P	0	NA	NA	NA	NA
RN7SL827P	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AL603910.1	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
AL121972.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL603910.2	0	NA	NA	NA	NA
RPS27P15	0.600836742150394	0.384144686135824	0.98477609099782	0.228904013894276	NA
AL590428.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL590552.1	0	NA	NA	NA	NA
TXNP7	0	NA	NA	NA	NA
AL357507.1	0.789014781556929	-0.406364656218979	0.993940474367544	0.229542682525592	NA
AL357563.1	0	NA	NA	NA	NA
AL356277.3	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
AL356277.1	0	NA	NA	NA	NA
AL356277.2	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL356473.1	0	NA	NA	NA	NA
HMGB1P39	0.34687263327273	-0.155036733968955	0.908637297693433	0.648670050723555	NA
AL445465.2	0	NA	NA	NA	NA
AL445465.1	0	NA	NA	NA	NA
MIR4463	0	NA	NA	NA	NA
AL445465.3	0	NA	NA	NA	NA
UBE2V1P15	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
RNU1-34P	0	NA	NA	NA	NA
RPL26P20	0	NA	NA	NA	NA
H3P27	0	NA	NA	NA	NA
RNU6-1338P	0	NA	NA	NA	NA
AL356057.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RN7SKP163	0.513908444645383	0.116964116915026	0.874771293131101	0.636556723001919	NA
AL109897.1	0	NA	NA	NA	NA
RNU6-155P	0	NA	NA	NA	NA
RNA5SP209	0	NA	NA	NA	NA
AL392166.1	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
RNU6-248P	0	NA	NA	NA	NA
RNU6-261P	0	NA	NA	NA	NA
LINC02540	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
RNU6-84P	0	NA	NA	NA	NA
AL591030.1	0	NA	NA	NA	NA
AL590426.1	0	NA	NA	NA	NA
AL355612.1	0	NA	NA	NA	NA
AL365222.1	0	NA	NA	NA	NA
HTR1B	0	NA	NA	NA	NA
RPS6P7	0	NA	NA	NA	NA
MEI4	0	NA	NA	NA	NA
AL121718.1	0	NA	NA	NA	NA
AL450327.1	0	NA	NA	NA	NA
